,ensembl_gene_id,hgnc_symbol,gene_biotype,external_gene_name
15454,ENSG00000200422,,snoRNA,
15455,ENSG00000120686,UFM1,protein_coding,UFM1
15456,ENSG00000277717,,snRNA,U6
15457,ENSG00000201567,RNA5SP510,rRNA_pseudogene,RNA5SP510
15458,ENSG00000221187,MIR548M,miRNA,MIR548M
15459,ENSG00000252016,,snoRNA,
15460,ENSG00000283242,MIR384,miRNA,MIR384
15461,ENSG00000207995,MIR325,miRNA,MIR325
15462,ENSG00000201271,RNU1-112P,snRNA,RNU1-112P
15463,ENSG00000223259,RNA5SP508,rRNA_pseudogene,RNA5SP508
15464,ENSG00000199051,MIR361,miRNA,MIR361
15465,ENSG00000202410,,misc_RNA,Y_RNA
15466,ENSG00000199567,,misc_RNA,Y_RNA
15467,ENSG00000206826,RNU6-974P,snRNA,RNU6-974P
15468,ENSG00000212546,RNU6-995P,snRNA,RNU6-995P
15469,ENSG00000252810,RNU6-345P,snRNA,RNU6-345P
15470,ENSG00000212623,RNU6-493P,snRNA,RNU6-493P
15471,ENSG00000222667,RNU6-394P,snRNA,RNU6-394P
15472,ENSG00000252296,,snoRNA,
15473,ENSG00000223260,RN7SKP194,misc_RNA,RN7SKP194
15474,ENSG00000202407,,misc_RNA,Y_RNA
15475,ENSG00000186234,FAM86MP,unprocessed_pseudogene,FAM86MP
15476,ENSG00000239008,,snoRNA,
15477,ENSG00000201443,RNU6-309P,snRNA,RNU6-309P
15478,ENSG00000207426,,misc_RNA,Y_RNA
15479,ENSG00000277900,,misc_RNA,Metazoa_SRP
15480,ENSG00000275110,,miRNA,
15481,ENSG00000222122,RNU6-648P,snRNA,RNU6-648P
15482,ENSG00000196616,ADH1B,protein_coding,ADH1B
15483,ENSG00000265260,RN7SL74P,misc_RNA,RN7SL74P
15484,ENSG00000271907,SNORA35B,snoRNA,SNORA35B
15485,ENSG00000212241,,misc_RNA,Y_RNA
15486,ENSG00000252441,,snoRNA,
15487,ENSG00000207515,RNU6-555P,snRNA,RNU6-555P
15488,ENSG00000207363,,misc_RNA,Y_RNA
15489,ENSG00000134765,DSC1,protein_coding,DSC1
15490,ENSG00000242998,RN7SL379P,misc_RNA,RN7SL379P
15491,ENSG00000206752,RNU6-1323P,snRNA,RNU6-1323P
15492,ENSG00000263515,MIR548AN,miRNA,MIR548AN
15493,ENSG00000207033,RNU6-154P,snRNA,RNU6-154P
15494,ENSG00000206864,RNU6-207P,snRNA,RNU6-207P
15495,ENSG00000234593,KAZN-AS1,lncRNA,KAZN-AS1
15496,ENSG00000265456,MIR3672,miRNA,MIR3672
15497,ENSG00000206862,,misc_RNA,Y_RNA
15498,ENSG00000212321,,snoRNA,U3
15499,ENSG00000252930,RNU6-1015P,snRNA,RNU6-1015P
15500,ENSG00000207100,,snoRNA,
15501,ENSG00000221463,MIR1277,miRNA,MIR1277
15502,ENSG00000252163,RN7SKP31,misc_RNA,RN7SKP31
15503,ENSG00000216060,MIR934,miRNA,MIR934
15504,ENSG00000207041,RNU6-3P,snRNA,RNU6-3P
15505,ENSG00000199878,RN7SKP149,misc_RNA,RN7SKP149
15506,ENSG00000201594,RNA5SP517,rRNA_pseudogene,RNA5SP517
15507,ENSG00000201000,RNA5SP516,rRNA_pseudogene,RNA5SP516
15508,ENSG00000207866,MIR514A2,miRNA,MIR514A2
15509,ENSG00000207868,MIR514A1,miRNA,MIR514A1
15510,ENSG00000202473,RN7SKP81,misc_RNA,RN7SKP81
15511,ENSG00000221081,MIR320D2,miRNA,MIR320D2
15512,ENSG00000239579,RN7SL325P,misc_RNA,RN7SL325P
15513,ENSG00000270605,,lncRNA,
15514,ENSG00000252219,MIR892C,miRNA,MIR892C
15515,ENSG00000207867,MIR514A3,miRNA,MIR514A3
15516,ENSG00000216075,MIR890,miRNA,MIR890
15517,ENSG00000222114,RNU6-985P,snRNA,RNU6-985P
15518,ENSG00000216005,MIR888,miRNA,MIR888
15519,ENSG00000215943,MIR892A,miRNA,MIR892A
15520,ENSG00000216098,MIR892B,miRNA,MIR892B
15521,ENSG00000216064,MIR891B,miRNA,MIR891B
15522,ENSG00000202199,RNU1-115P,snRNA,RNU1-115P
15523,ENSG00000189337,KAZN,protein_coding,KAZN
15524,ENSG00000207641,MIR510,miRNA,MIR510
15525,ENSG00000216056,MIR891A,miRNA,MIR891A
15526,ENSG00000236046,,lncRNA,
15527,ENSG00000199424,,misc_RNA,Y_RNA
15528,ENSG00000265789,MIR4330,miRNA,MIR4330
15529,ENSG00000278724,,misc_RNA,Metazoa_SRP
15530,ENSG00000164543,STK17A,protein_coding,STK17A
15531,ENSG00000222313,RN7SKP267,misc_RNA,RN7SKP267
15532,ENSG00000201912,RN7SKP189,misc_RNA,RN7SKP189
15533,ENSG00000225787,LSM3P3,processed_pseudogene,LSM3P3
15534,ENSG00000212595,RNA5SP525,rRNA,RNA5SP525
15535,ENSG00000252205,RNU6-764P,snRNA,RNU6-764P
15536,ENSG00000216171,MIR513C,miRNA,MIR513C
15537,ENSG00000231156,,lncRNA,
15538,ENSG00000207871,MIR513B,miRNA,MIR513B
15539,ENSG00000207957,MIR105-1,miRNA,MIR105-1
15540,ENSG00000207873,MIR513A1,miRNA,MIR513A1
15541,ENSG00000211583,MIR767,miRNA,MIR767
15542,ENSG00000228873,,lncRNA,
15543,ENSG00000207984,MIR513A2,miRNA,MIR513A2
15544,ENSG00000207818,MIR105-2,miRNA,MIR105-2
15545,ENSG00000207731,MIR506,miRNA,MIR506
15546,ENSG00000207969,MIR507,miRNA,MIR507
15547,ENSG00000124374,PAIP2B,protein_coding,PAIP2B
15548,ENSG00000207589,MIR508,miRNA,MIR508
15549,ENSG00000252583,MIR514B,miRNA,MIR514B
15550,ENSG00000212013,MIR509-2,miRNA,MIR509-2
15551,ENSG00000254416,LINC02732,lncRNA,LINC02732
15552,ENSG00000212014,MIR509-3,miRNA,MIR509-3
15553,ENSG00000208000,MIR509-1,miRNA,MIR509-1
15554,ENSG00000202051,RNU6-382P,snRNA,RNU6-382P
15555,ENSG00000237623,NICN2P,processed_pseudogene,NICN2P
15556,ENSG00000266158,RN7SL785P,misc_RNA,RN7SL785P
15557,ENSG00000203402,,lncRNA,
15558,ENSG00000221459,SNORA11C,snoRNA,SNORA11C
15559,ENSG00000232009,,processed_pseudogene,
15560,ENSG00000226556,NPM1P49,processed_pseudogene,NPM1P49
15561,ENSG00000277605,,misc_RNA,Metazoa_SRP
15562,ENSG00000256717,LINC02698,lncRNA,LINC02698
15563,ENSG00000196741,LINC01560,lncRNA,LINC01560
15564,ENSG00000254422,,lncRNA,
15565,ENSG00000235636,NUS1P1,processed_pseudogene,NUS1P1
15566,ENSG00000254511,,lncRNA,
15567,ENSG00000163586,FABP1,protein_coding,FABP1
15568,ENSG00000225215,SMARCE1P1,processed_pseudogene,SMARCE1P1
15569,ENSG00000254851,,unprocessed_pseudogene,
15570,ENSG00000008056,SYN1,protein_coding,SYN1
15571,ENSG00000226537,OR7E33P,unprocessed_pseudogene,OR7E33P
15572,ENSG00000228597,MTND4P1,processed_pseudogene,MTND4P1
15573,ENSG00000230009,MTCO2P3,processed_pseudogene,MTCO2P3
15574,ENSG00000279754,,TEC,
15575,ENSG00000255149,,processed_pseudogene,
15576,ENSG00000231667,OR7E111P,unprocessed_pseudogene,OR7E111P
15577,ENSG00000285742,,lncRNA,
15578,ENSG00000214178,PPIAP23,processed_pseudogene,PPIAP23
15579,ENSG00000102554,KLF5,protein_coding,KLF5
15580,ENSG00000255429,,lncRNA,
15581,ENSG00000255241,,lncRNA,
15582,ENSG00000198382,UVRAG,protein_coding,UVRAG
15583,ENSG00000215288,,processed_pseudogene,
15584,ENSG00000253845,,processed_pseudogene,
15585,ENSG00000155097,ATP6V1C1,protein_coding,ATP6V1C1
15586,ENSG00000263698,,lncRNA,
15587,ENSG00000134760,DSG1,protein_coding,DSG1
15588,ENSG00000286211,,lncRNA,
15589,ENSG00000231172,EVA1A-AS,lncRNA,EVA1A-AS
15590,ENSG00000286408,,lncRNA,
15591,ENSG00000279791,,TEC,
15592,ENSG00000249984,,lncRNA,
15593,ENSG00000178093,TSSK6,protein_coding,TSSK6
15594,ENSG00000234429,ANKRD11P1,processed_pseudogene,ANKRD11P1
15595,ENSG00000249349,,lncRNA,
15596,ENSG00000284879,,lncRNA,
15597,ENSG00000237442,HNRNPA1P57,transcribed_processed_pseudogene,HNRNPA1P57
15598,ENSG00000226421,SLC25A5P5,processed_pseudogene,SLC25A5P5
15599,ENSG00000251206,TILRLS,lncRNA,TILRLS
15600,ENSG00000243304,,processed_pseudogene,
15601,ENSG00000230000,,lncRNA,
15602,ENSG00000249736,LINC02242,lncRNA,LINC02242
15603,ENSG00000287749,,lncRNA,
15604,ENSG00000286745,,lncRNA,
15605,ENSG00000250928,,processed_pseudogene,
15606,ENSG00000236538,ZNF863P,processed_pseudogene,ZNF863P
15607,ENSG00000186010,NDUFA13,protein_coding,NDUFA13
15608,ENSG00000278921,EPB41L4A-DT,lncRNA,EPB41L4A-DT
15609,ENSG00000271696,,processed_pseudogene,
15610,ENSG00000149609,C20orf144,protein_coding,C20orf144
15611,ENSG00000271194,RNF138P2,processed_pseudogene,RNF138P2
15612,ENSG00000234686,,lncRNA,
15613,ENSG00000249023,,lncRNA,
15614,ENSG00000237026,,processed_pseudogene,
15615,ENSG00000187546,AGMO,protein_coding,AGMO
15616,ENSG00000235084,CHCHD2P6,processed_pseudogene,CHCHD2P6
15617,ENSG00000230840,,processed_pseudogene,
15618,ENSG00000145839,IL9,protein_coding,IL9
15619,ENSG00000235143,,lncRNA,
15620,ENSG00000281195,,lncRNA,
15621,ENSG00000227354,RBM26-AS1,lncRNA,RBM26-AS1
15622,ENSG00000271803,,lncRNA,
15623,ENSG00000225478,,processed_pseudogene,
15624,ENSG00000101412,E2F1,protein_coding,E2F1
15625,ENSG00000028137,TNFRSF1B,protein_coding,TNFRSF1B
15626,ENSG00000074211,PPP2R2C,protein_coding,PPP2R2C
15627,ENSG00000121152,NCAPH,protein_coding,NCAPH
15628,ENSG00000271776,,lncRNA,
15629,ENSG00000229865,RPL31P54,processed_pseudogene,RPL31P54
15630,ENSG00000174015,CBY2,protein_coding,CBY2
15631,ENSG00000273300,,lncRNA,
15632,ENSG00000207019,RNU6-167P,snRNA,RNU6-167P
15633,ENSG00000273212,,lncRNA,
15634,ENSG00000154611,PSMA8,protein_coding,PSMA8
15635,ENSG00000093009,CDC45,protein_coding,CDC45
15636,ENSG00000286262,,lncRNA,
15637,ENSG00000184274,LINC00315,lncRNA,LINC00315
15638,ENSG00000164556,FAM183BP,processed_pseudogene,FAM183BP
15639,ENSG00000229382,,lncRNA,
15640,ENSG00000224188,UBE2D3P4,processed_pseudogene,UBE2D3P4
15641,ENSG00000237664,LINC00316,lncRNA,LINC00316
15642,ENSG00000237001,WASF3-AS1,lncRNA,WASF3-AS1
15643,ENSG00000228815,MARK2P13,processed_pseudogene,MARK2P13
15644,ENSG00000156411,ATP5MJ,protein_coding,ATP5MJ
15645,ENSG00000234467,SLC25A1P2,processed_pseudogene,SLC25A1P2
15646,ENSG00000275139,,lncRNA,
15647,ENSG00000101417,PXMP4,protein_coding,PXMP4
15648,ENSG00000249773,,protein_coding,
15649,ENSG00000205424,PCBP3-AS1,lncRNA,PCBP3-AS1
15650,ENSG00000281167,,lncRNA,
15651,ENSG00000286886,,lncRNA,
15652,ENSG00000225718,,lncRNA,
15653,ENSG00000229246,LINC00377,lncRNA,LINC00377
15654,ENSG00000276633,,lncRNA,
15655,ENSG00000280604,,lncRNA,
15656,ENSG00000088451,TGDS,protein_coding,TGDS
15657,ENSG00000274248,,lncRNA,
15658,ENSG00000250194,,processed_pseudogene,
15659,ENSG00000250551,MIR583HG,lncRNA,MIR583HG
15660,ENSG00000235379,RPL7P31,processed_pseudogene,RPL7P31
15661,ENSG00000183570,PCBP3,protein_coding,PCBP3
15662,ENSG00000224907,RPL21P91,processed_pseudogene,RPL21P91
15663,ENSG00000214807,NPM1P31,processed_pseudogene,NPM1P31
15664,ENSG00000270623,SPCS2P2,processed_pseudogene,SPCS2P2
15665,ENSG00000230809,RPS6P15,processed_pseudogene,RPS6P15
15666,ENSG00000227492,CHUK-DT,lncRNA,CHUK-DT
15667,ENSG00000182348,ZNF804B,protein_coding,ZNF804B
15668,ENSG00000120708,TGFBI,protein_coding,TGFBI
15669,ENSG00000165669,FAM204A,protein_coding,FAM204A
15670,ENSG00000130287,NCAN,protein_coding,NCAN
15671,ENSG00000236907,,unprocessed_pseudogene,
15672,ENSG00000223559,,processed_pseudogene,
15673,ENSG00000226392,MTATP6P21,unprocessed_pseudogene,MTATP6P21
15674,ENSG00000232975,MTCO1P57,unprocessed_pseudogene,MTCO1P57
15675,ENSG00000233854,POU6F2-AS2,lncRNA,POU6F2-AS2
15676,ENSG00000229188,,lncRNA,
15677,ENSG00000234085,,unprocessed_pseudogene,
15678,ENSG00000230837,RPL31P2,processed_pseudogene,RPL31P2
15679,ENSG00000283743,,lncRNA,
15680,ENSG00000235243,,processed_pseudogene,
15681,ENSG00000230753,ZNF341-AS1,lncRNA,ZNF341-AS1
15682,ENSG00000236638,,processed_pseudogene,
15683,ENSG00000263858,MIR4769,miRNA,MIR4769
15684,ENSG00000101421,CHMP4B,protein_coding,CHMP4B
15685,ENSG00000126767,ELK1,protein_coding,ELK1
15686,ENSG00000229403,,lncRNA,
15687,ENSG00000233420,,lncRNA,
15688,ENSG00000214652,ZNF727,protein_coding,ZNF727
15689,ENSG00000225128,LINC00972,lncRNA,LINC00972
15690,ENSG00000204464,TMEM51-AS2,lncRNA,TMEM51-AS2
15691,ENSG00000228928,KPNA2P2,processed_pseudogene,KPNA2P2
15692,ENSG00000231523,SEPTIN14P1,unprocessed_pseudogene,SEPTIN14P1
15693,ENSG00000233372,,lncRNA,
15694,ENSG00000283259,,lncRNA,
15695,ENSG00000100867,DHRS2,protein_coding,DHRS2
15696,ENSG00000284543,LINC01226,lncRNA,LINC01226
15697,ENSG00000240639,RN7SL666P,misc_RNA,RN7SL666P
15698,ENSG00000226038,PPIAP21,processed_pseudogene,PPIAP21
15699,ENSG00000226670,BCAS2P3,processed_pseudogene,BCAS2P3
15700,ENSG00000252193,,scaRNA,
15701,ENSG00000104490,NCALD,protein_coding,NCALD
15702,ENSG00000225801,RABEPKP1,processed_pseudogene,RABEPKP1
15703,ENSG00000225263,PCDH9-AS3,lncRNA,PCDH9-AS3
15704,ENSG00000242372,EIF6,protein_coding,EIF6
15705,ENSG00000075213,SEMA3A,protein_coding,SEMA3A
15706,ENSG00000134882,UBAC2,protein_coding,UBAC2
15707,ENSG00000154845,PPP4R1,protein_coding,PPP4R1
15708,ENSG00000227376,FTH1P16,processed_pseudogene,FTH1P16
15709,ENSG00000254702,,processed_pseudogene,
15710,ENSG00000105705,SUGP1,protein_coding,SUGP1
15711,ENSG00000130939,UBE4B,protein_coding,UBE4B
15712,ENSG00000233497,HNRNPA1P60,processed_pseudogene,HNRNPA1P60
15713,ENSG00000245148,ARAP1-AS2,lncRNA,ARAP1-AS2
15714,ENSG00000250390,,lncRNA,
15715,ENSG00000287245,,lncRNA,
15716,ENSG00000253170,,lncRNA,
15717,ENSG00000255014,ARL6IP1P3,processed_pseudogene,ARL6IP1P3
15718,ENSG00000135226,UGT2B28,protein_coding,UGT2B28
15719,ENSG00000224776,RPSAP50,processed_pseudogene,RPSAP50
15720,ENSG00000166002,SMCO4,protein_coding,SMCO4
15721,ENSG00000267064,UXT-AS1,lncRNA,UXT-AS1
15722,ENSG00000255239,TREHP1,unprocessed_pseudogene,TREHP1
15723,ENSG00000224656,SMSP1,processed_pseudogene,SMSP1
15724,ENSG00000229968,,processed_pseudogene,
15725,ENSG00000188459,WASF4P,processed_pseudogene,WASF4P
15726,ENSG00000224401,RPL7P57,processed_pseudogene,RPL7P57
15727,ENSG00000102265,TIMP1,protein_coding,TIMP1
15728,ENSG00000149380,P4HA3,protein_coding,P4HA3
15729,ENSG00000133119,RFC3,protein_coding,RFC3
15730,ENSG00000248641,HMGA1P2,processed_pseudogene,HMGA1P2
15731,ENSG00000251424,,unprocessed_pseudogene,
15732,ENSG00000286609,,lncRNA,
15733,ENSG00000163138,PACRGL,protein_coding,PACRGL
15734,ENSG00000287077,,lncRNA,
15735,ENSG00000233334,FAM53B-AS1,lncRNA,FAM53B-AS1
15736,ENSG00000119655,NPC2,protein_coding,NPC2
15737,ENSG00000107829,FBXW4,protein_coding,FBXW4
15738,ENSG00000252367,,misc_RNA,Y_RNA
15739,ENSG00000132646,PCNA,protein_coding,PCNA
15740,ENSG00000231299,SEPTIN14P24,unprocessed_pseudogene,SEPTIN14P24
15741,ENSG00000235450,,lncRNA,
15742,ENSG00000233782,ZNF90P3,processed_pseudogene,ZNF90P3
15743,ENSG00000223558,TRIM60P17,processed_pseudogene,TRIM60P17
15744,ENSG00000147130,ZMYM3,protein_coding,ZMYM3
15745,ENSG00000196715,VKORC1L1,protein_coding,VKORC1L1
15746,ENSG00000238124,,lncRNA,
15747,ENSG00000233918,,processed_pseudogene,
15748,ENSG00000285670,,lncRNA,
15749,ENSG00000278959,,TEC,
15750,ENSG00000228711,,processed_pseudogene,
15751,ENSG00000227979,,processed_pseudogene,
15752,ENSG00000227545,,processed_pseudogene,
15753,ENSG00000233491,,transcribed_unitary_pseudogene,
15754,ENSG00000227128,LBX1-AS1,lncRNA,LBX1-AS1
15755,ENSG00000253564,,processed_pseudogene,
15756,ENSG00000253885,ARF1P3,processed_pseudogene,ARF1P3
15757,ENSG00000253942,,processed_pseudogene,
15758,ENSG00000212517,,snoRNA,
15759,ENSG00000104537,ANXA13,protein_coding,ANXA13
15760,ENSG00000101290,CDS2,protein_coding,CDS2
15761,ENSG00000155265,GOLGA7B,protein_coding,GOLGA7B
15762,ENSG00000235550,ANKRD26P2,unprocessed_pseudogene,ANKRD26P2
15763,ENSG00000080166,DCT,protein_coding,DCT
15764,ENSG00000229064,,processed_pseudogene,
15765,ENSG00000106605,BLVRA,protein_coding,BLVRA
15766,ENSG00000232985,,lncRNA,
15767,ENSG00000232728,PHB2P1,processed_pseudogene,PHB2P1
15768,ENSG00000132840,BHMT2,protein_coding,BHMT2
15769,ENSG00000227695,DNMBP-AS1,lncRNA,DNMBP-AS1
15770,ENSG00000175147,TMEM51-AS1,lncRNA,TMEM51-AS1
15771,ENSG00000237592,IGKV1OR10-1,IG_V_pseudogene,IGKV1OR10-1
15772,ENSG00000236900,TIMM9P1,processed_pseudogene,TIMM9P1
15773,ENSG00000127472,PLA2G5,protein_coding,PLA2G5
15774,ENSG00000148843,PDCD11,protein_coding,PDCD11
15775,ENSG00000184012,TMPRSS2,protein_coding,TMPRSS2
15776,ENSG00000100603,SNW1,protein_coding,SNW1
15777,ENSG00000254506,,transcribed_processed_pseudogene,
15778,ENSG00000152558,TMEM123,protein_coding,TMEM123
15779,ENSG00000229627,BSNDP4,processed_pseudogene,BSNDP4
15780,ENSG00000185290,NUPR2,protein_coding,NUPR2
15781,ENSG00000236847,,unprocessed_pseudogene,
15782,ENSG00000227789,MTCYBP7,processed_pseudogene,MTCYBP7
15783,ENSG00000219807,ARF1P1,processed_pseudogene,ARF1P1
15784,ENSG00000250409,,lncRNA,
15785,ENSG00000162878,PKDCC,protein_coding,PKDCC
15786,ENSG00000271824,SMIM32,protein_coding,SMIM32
15787,ENSG00000131196,NFATC1,protein_coding,NFATC1
15788,ENSG00000225022,UBE2D3P1,processed_pseudogene,UBE2D3P1
15789,ENSG00000225537,,lncRNA,
15790,ENSG00000248652,,processed_pseudogene,
15791,ENSG00000101292,PROKR2,protein_coding,PROKR2
15792,ENSG00000234500,,unprocessed_pseudogene,
15793,ENSG00000164176,EDIL3,protein_coding,EDIL3
15794,ENSG00000200313,RNA5-8SP7,rRNA_pseudogene,RNA5-8SP7
15795,ENSG00000276688,,lncRNA,
15796,ENSG00000226995,LINC00658,lncRNA,LINC00658
15797,ENSG00000152192,POU4F1,protein_coding,POU4F1
15798,ENSG00000023287,RB1CC1,protein_coding,RB1CC1
15799,ENSG00000230356,NCAPD2P1,processed_pseudogene,NCAPD2P1
15800,ENSG00000060656,PTPRU,protein_coding,PTPRU
15801,ENSG00000255580,,lncRNA,
15802,ENSG00000287247,,lncRNA,
15803,ENSG00000232041,PSMD10P3,processed_pseudogene,PSMD10P3
15804,ENSG00000255483,,processed_pseudogene,
15805,ENSG00000244055,,lncRNA,
15806,ENSG00000255903,RPL12P46,processed_pseudogene,RPL12P46
15807,ENSG00000285568,,lncRNA,
15808,ENSG00000182957,SPATA13,protein_coding,SPATA13
15809,ENSG00000254944,ATP5PBP5,processed_pseudogene,ATP5PBP5
15810,ENSG00000250618,,unprocessed_pseudogene,
15811,ENSG00000225701,EIF4A1P13,processed_pseudogene,EIF4A1P13
15812,ENSG00000227785,,processed_pseudogene,
15813,ENSG00000074201,CLNS1A,protein_coding,CLNS1A
15814,ENSG00000233960,,lncRNA,
15815,ENSG00000157259,GATAD1,protein_coding,GATAD1
15816,ENSG00000064489,BORCS8-MEF2B,protein_coding,BORCS8-MEF2B
15817,ENSG00000226994,,lncRNA,
15818,ENSG00000287652,,lncRNA,
15819,ENSG00000281548,LINC00895,lncRNA,LINC00895
15820,ENSG00000230485,,processed_pseudogene,
15821,ENSG00000270763,DDX43P2,processed_pseudogene,DDX43P2
15822,ENSG00000164902,PHAX,protein_coding,PHAX
15823,ENSG00000225007,,lncRNA,
15824,ENSG00000154978,VOPP1,protein_coding,VOPP1
15825,ENSG00000184702,SEPTIN5,protein_coding,SEPTIN5
15826,ENSG00000287640,,lncRNA,
15827,ENSG00000228272,,lncRNA,
15828,ENSG00000224875,EML4-AS1,lncRNA,EML4-AS1
15829,ENSG00000172023,REG1B,protein_coding,REG1B
15830,ENSG00000230563,,lncRNA,
15831,ENSG00000177453,NIM1K,protein_coding,NIM1K
15832,ENSG00000089006,SNX5,protein_coding,SNX5
15833,ENSG00000234758,,lncRNA,
15834,ENSG00000250405,,processed_pseudogene,
15835,ENSG00000249438,KRT18P45,processed_pseudogene,KRT18P45
15836,ENSG00000249878,,processed_pseudogene,
15837,ENSG00000250331,LINC01340,lncRNA,LINC01340
15838,ENSG00000286202,,lncRNA,
15839,ENSG00000270462,,lncRNA,
15840,ENSG00000288535,,lncRNA,
15841,ENSG00000234587,MRPL50P1,processed_pseudogene,MRPL50P1
15842,ENSG00000250437,LINC02161,lncRNA,LINC02161
15843,ENSG00000230395,ANAPC1P3,unprocessed_pseudogene,ANAPC1P3
15844,ENSG00000272416,,lncRNA,
15845,ENSG00000250853,RNF138P1,processed_pseudogene,RNF138P1
15846,ENSG00000270230,MTND6P22,processed_pseudogene,MTND6P22
15847,ENSG00000287956,,lncRNA,
15848,ENSG00000058729,RIOK2,protein_coding,RIOK2
15849,ENSG00000152284,TCF7L1,protein_coding,TCF7L1
15850,ENSG00000248599,,lncRNA,FLJ42969
15851,ENSG00000105122,RASAL3,protein_coding,RASAL3
15852,ENSG00000240271,,processed_pseudogene,
15853,ENSG00000253398,,lncRNA,
15854,ENSG00000179454,KLHL28,protein_coding,KLHL28
15855,ENSG00000165078,CPA6,protein_coding,CPA6
15856,ENSG00000251574,,lncRNA,
15857,ENSG00000166428,PLD4,protein_coding,PLD4
15858,ENSG00000237160,,processed_pseudogene,
15859,ENSG00000279818,,TEC,
15860,ENSG00000231763,SLC66A2P1,processed_pseudogene,SLC66A2P1
15861,ENSG00000228225,CRLF3P3,processed_pseudogene,CRLF3P3
15862,ENSG00000255502,LINC02713,lncRNA,LINC02713
15863,ENSG00000105829,BET1,protein_coding,BET1
15864,ENSG00000213399,RPS2P17,processed_pseudogene,RPS2P17
15865,ENSG00000253435,IGKV2-4,IG_V_pseudogene,IGKV2-4
15866,ENSG00000286731,,lncRNA,
15867,ENSG00000258539,,protein_coding,
15868,ENSG00000271022,,processed_pseudogene,
15869,ENSG00000159399,HK2,protein_coding,HK2
15870,ENSG00000227487,NCAM1-AS1,lncRNA,NCAM1-AS1
15871,ENSG00000274461,LINC02930,lncRNA,LINC02930
15872,ENSG00000251616,,lncRNA,
15873,ENSG00000176857,GJA1P1,processed_pseudogene,GJA1P1
15874,ENSG00000253726,,lncRNA,
15875,ENSG00000243669,RPL34P23,processed_pseudogene,RPL34P23
15876,ENSG00000250782,TAF11L14,protein_coding,TAF11L14
15877,ENSG00000253178,,unprocessed_pseudogene,
15878,ENSG00000229855,,lncRNA,
15879,ENSG00000249967,,protein_coding,
15880,ENSG00000254113,,lncRNA,
15881,ENSG00000255605,,lncRNA,
15882,ENSG00000242970,,processed_pseudogene,
15883,ENSG00000253495,CYCSP23,processed_pseudogene,CYCSP23
15884,ENSG00000279793,,TEC,
15885,ENSG00000270423,,processed_pseudogene,
15886,ENSG00000155087,ODF1,protein_coding,ODF1
15887,ENSG00000256448,,lncRNA,
15888,ENSG00000203837,PNLIPRP3,protein_coding,PNLIPRP3
15889,ENSG00000255246,,lncRNA,
15890,ENSG00000263443,,lncRNA,
15891,ENSG00000254347,,lncRNA,
15892,ENSG00000170549,IRX1,protein_coding,IRX1
15893,ENSG00000241961,,processed_pseudogene,
15894,ENSG00000253717,,lncRNA,
15895,ENSG00000280171,,unprocessed_pseudogene,
15896,ENSG00000253454,NDUFA5P2,processed_pseudogene,NDUFA5P2
15897,ENSG00000166900,STX3,protein_coding,STX3
15898,ENSG00000253991,,processed_pseudogene,
15899,ENSG00000239917,RPS10P16,unprocessed_pseudogene,RPS10P16
15900,ENSG00000105750,ZNF85,protein_coding,ZNF85
15901,ENSG00000164758,MED30,protein_coding,MED30
15902,ENSG00000231188,,lncRNA,
15903,ENSG00000231471,HMGN2P34,processed_pseudogene,HMGN2P34
15904,ENSG00000227356,GOLGA7B-DT,lncRNA,GOLGA7B-DT
15905,ENSG00000184838,PRR16,protein_coding,PRR16
15906,ENSG00000270333,,processed_pseudogene,
15907,ENSG00000107581,EIF3A,protein_coding,EIF3A
15908,ENSG00000258899,OR4U1P,unprocessed_pseudogene,OR4U1P
15909,ENSG00000176246,OR4L1,protein_coding,OR4L1
15910,ENSG00000252999,RNA5SP380,rRNA_pseudogene,RNA5SP380
15911,ENSG00000258641,OR4T1P,unprocessed_pseudogene,OR4T1P
15912,ENSG00000259074,PSMB7P1,processed_pseudogene,PSMB7P1
15913,ENSG00000224155,,processed_pseudogene,
15914,ENSG00000259095,GTF2IP22,processed_pseudogene,GTF2IP22
15915,ENSG00000213673,SLC25A5P3,processed_pseudogene,SLC25A5P3
15916,ENSG00000253366,GUSBP16,unprocessed_pseudogene,GUSBP16
15917,ENSG00000258468,OR11G1P,unprocessed_pseudogene,OR11G1P
15918,ENSG00000196636,SDHAF3,protein_coding,SDHAF3
15919,ENSG00000284742,OR11P1P,unprocessed_pseudogene,OR11P1P
15920,ENSG00000176219,OR11H6,protein_coding,OR11H6
15921,ENSG00000254041,,lncRNA,
15922,ENSG00000259968,,lncRNA,
15923,ENSG00000251367,,lncRNA,
15924,ENSG00000258806,OR11H7,protein_coding,OR11H7
15925,ENSG00000241942,RPS20P20,processed_pseudogene,RPS20P20
15926,ENSG00000214108,TPT1P5,processed_pseudogene,TPT1P5
15927,ENSG00000136319,TTC5,protein_coding,TTC5
15928,ENSG00000272502,,lncRNA,
15929,ENSG00000271219,,processed_pseudogene,
15930,ENSG00000145826,LECT2,protein_coding,LECT2
15931,ENSG00000121039,RDH10,protein_coding,RDH10
15932,ENSG00000164715,LMTK2,protein_coding,LMTK2
15933,ENSG00000284874,,protein_coding,
15934,ENSG00000149600,COMMD7,protein_coding,COMMD7
15935,ENSG00000157601,MX1,protein_coding,MX1
15936,ENSG00000147166,ITGB1BP2,protein_coding,ITGB1BP2
